"","game_id","home_team","winning_team","losing_team","diff_abs","week"
"144",2013111009,"ARI",21,25,0.5,10
"145",2013111010,"LAC",1,16,10.5,10
"146",2013111011,"NO",4,14,29.5,10
"147",2013111100,"TB",24,32,0.5,10
"148",2013111400,"TEN",11,30,5.5,11
"149",2013111700,"BUF",2,5,19.5,11
"150",2013111701,"CHI",23,8,0.5,11
"151",2013111702,"CIN",29,9,17.5,11
"152",2013111703,"HOU",26,21,8.5,11
"153",2013111704,"JAX",25,6,15.5,11
"154",2013111705,"MIA",32,16,1.5,11
"155",2013111706,"PHI",19,15,5.5,11
"156",2013111707,"PIT",3,10,7.5,11
"157",2013111708,"TB",24,18,9.5,11
"158",2013111709,"DEN",1,20,7.5,11
"159",2013111710,"NO",4,12,0.5,11
"160",2013111711,"SEA",28,31,17.5,11
"161",2013111712,"NYG",27,22,10.5,11
"162",2013111800,"CAR",7,17,1.5,11
"163",2013112100,"ATL",4,18,6.5,12
"164",2013112400,"BAL",23,5,13.5,12
"165",2013112401,"CLE",3,9,17.5,12
"166",2013112402,"DET",24,10,4.5,12
"167",2013112403,"GB",31,22,2.5,12
"168",2013112404,"HOU",6,21,9.5,12
"169",2013112405,"KC",16,20,5.5,12
"170",2013112406,"MIA",7,32,6.5,12
"171",2013112407,"LA",13,8,17.5,12
"172",2013112408,"ARI",25,11,25.5,12
"173",2013112409,"OAK",30,26,6.5,12
"174",2013112410,"NYG",14,27,4.5,12
"175",2013112411,"NE",17,1,1.5,12
"176",2013112500,"WAS",12,15,23.5,12
"177",2013112800,"DET",10,22,28.5,13
"178",2013112801,"DAL",14,26,5.5,13
"179",2013112802,"BAL",3,23,0.5,13
"180",2013120100,"CAR",7,24,18.5,13
"181",2013120101,"CLE",6,9,6.5,13
"182",2013120102,"IND",11,30,5.5,13
"183",2013120103,"KC",1,20,9.5,13
"184",2013120104,"MIN",31,8,0.5,13
"185",2013120105,"NYJ",32,5,22.5,13
"186",2013120106,"PHI",19,25,0.5,13
"187",2013120107,"BUF",18,2,5.5,13
"188",2013120108,"SF",12,13,7.5,13
"189",2013120109,"HOU",17,21,5.5,13
"190",2013120110,"LAC",29,16,9.5,13
"191",2013120111,"WAS",27,15,9.5,13
"192",2013120200,"SEA",28,4,23.5,13
"193",2013120500,"JAX",6,21,4.5,14
"194",2013120800,"BAL",23,31,0.5,14
"195",2013120801,"CIN",29,11,11.5,14
"196",2013120802,"NE",9,17,1.5,14
"197",2013120803,"NYJ",5,26,6.5,14
"198",2013120804,"NO",4,7,15.5,14
"199",2013120805,"PHI",19,10,11.5,14
"200",2013120806,"PIT",3,32,0.5,14
"201",2013120807,"TB",24,2,18.5,14
"202",2013120808,"WAS",20,15,36.5,14
"203",2013120809,"DEN",1,30,20.5,14
"204",2013120810,"ARI",25,13,16.5,14
"205",2013120811,"LAC",16,27,20.5,14
"206",2013120812,"SF",28,12,0.5,14
"207",2013120813,"GB",18,22,0.5,14
"208",2013120900,"CHI",8,14,14.5,14
"209",2013121200,"DEN",16,1,9.5,15
"210",2013121500,"ATL",15,18,1.5,15
"211",2013121501,"CLE",8,9,10.5,15
"212",2013121502,"IND",11,21,19.5,15
"213",2013121503,"JAX",2,6,9.5,15
"214",2013121504,"MIA",32,17,1.5,15
"215",2013121505,"MIN",31,19,15.5,15
"216",2013121506,"NYG",28,27,25.5,15
"217",2013121507,"LA",13,4,8.5,15
"218",2013121508,"TB",12,24,20.5,15
"219",2013121509,"TEN",25,30,4.5,15
"220",2013121510,"CAR",7,5,6.5,15
"221",2013121511,"OAK",20,26,26.5,15
"222",2013121512,"DAL",22,14,3.5,15
"223",2013121513,"PIT",3,29,6.5,15
"224",2013121600,"DET",23,10,4.5,15
"225",2013122200,"BUF",2,32,16.5,16
"226",2013122201,"CAR",7,4,1.5,16
"227",2013122202,"CIN",29,31,24.5,16
"228",2013122203,"HOU",1,21,26.5,16
"229",2013122204,"JAX",30,6,6.5,16
"230",2013122205,"KC",11,20,18.5,16
"231",2013122206,"NYJ",5,9,8.5,16
"232",2013122207,"PHI",19,8,39.5,16
"233",2013122208,"LA",13,24,7.5,16
"234",2013122209,"WAS",14,15,3.5,16
"235",2013122210,"DET",27,10,4.5,16
"236",2013122211,"SEA",25,28,9.5,16
"237",2013122212,"GB",3,22,8.5,16
"238",2013122213,"LAC",16,26,10.5,16
"239",2013122214,"BAL",17,23,34.5,16
"240",2013122300,"SF",12,18,6.5,16
"241",2013122900,"ATL",7,18,2.5,17
"242",2013122901,"CHI",22,8,7.5,17
"243",2013122902,"CIN",29,23,13.5,17
"244",2013122903,"DAL",19,14,4.5,17
"245",2013122904,"IND",11,6,17.5,17
"246",2013122905,"MIA",5,32,15.5,17
"247",2013122906,"MIN",10,31,1.5,17
"248",2013122907,"NE",17,2,11.5,17
"249",2013122908,"NO",4,24,22.5,17
"250",2013122909,"NYG",27,15,11.5,17
"251",2013122910,"PIT",3,9,10.5,17
"252",2013122911,"TEN",30,21,3.5,17
"253",2013122912,"ARI",12,25,5.5,17
"254",2013122913,"OAK",1,26,22.5,17
"255",2013122914,"LAC",16,20,0.5,17
"256",2013122915,"SEA",28,13,14.5,17
