"","game_id","home_team","winning_team","losing_team","diff_abs","week"
"128",2011110611,"ARI",12,3,3.5,9
"129",2011110612,"PIT",2,19,5.5,9
"130",2011110700,"PHI",5,29,9.5,9
"131",2011111000,"LAC",30,10,9.5,10
"132",2011111300,"DAL",32,18,33.5,10
"133",2011111301,"CAR",23,21,28.5,10
"134",2011111302,"TB",8,4,30.5,10
"135",2011111303,"CIN",19,28,9.5,10
"136",2011111304,"IND",7,24,16.5,10
"137",2011111305,"KC",16,6,9.5,10
"138",2011111306,"PHI",12,29,7.5,10
"139",2011111307,"CHI",5,17,18.5,10
"140",2011111308,"ATL",20,26,5.5,10
"141",2011111309,"MIA",15,13,8.5,10
"142",2011111310,"CLE",3,9,3.5,10
"143",2011111311,"SEA",31,2,2.5,10
"144",2011111312,"SF",11,27,4.5,10
"145",2011111313,"NYJ",25,14,22.5,10
"146",2011111400,"GB",1,22,34.5,10
"147",2011111700,"DEN",16,14,0.5,11
"148",2011112000,"MIN",30,22,8.5,11
"149",2011112001,"ATL",26,23,3.5,11
"150",2011112002,"MIA",15,18,23.5,11
"151",2011112003,"CLE",9,7,1.5,11
"152",2011112004,"BAL",2,28,4.5,11
"153",2011112005,"WAS",32,13,5.5,11
"154",2011112006,"DET",17,21,11.5,11
"155",2011112007,"GB",1,4,6.5,11
"156",2011112008,"SF",11,12,13.5,11
"157",2011112009,"LA",31,3,19.5,11
"158",2011112010,"CHI",5,10,8.5,11
"159",2011112011,"NYG",29,27,9.5,11
"160",2011112100,"NE",25,6,27.5,11
"161",2011112400,"DET",1,17,14.5,12
"162",2011112401,"DAL",15,32,1.5,12
"163",2011112402,"BAL",2,11,7.5,12
"164",2011112700,"NYJ",14,18,1.5,12
"165",2011112701,"CIN",28,9,0.5,12
"166",2011112702,"JAX",8,7,10.5,12
"167",2011112703,"ATL",26,22,7.5,12
"168",2011112704,"LA",12,3,5.5,12
"169",2011112705,"IND",21,24,10.5,12
"170",2011112706,"TEN",23,4,4.5,12
"171",2011112707,"SEA",13,31,8.5,12
"172",2011112708,"OAK",30,5,2.5,12
"173",2011112709,"PHI",25,29,20.5,12
"174",2011112710,"LAC",16,10,5.5,12
"175",2011112711,"KC",19,6,6.5,12
"176",2011112800,"NO",20,27,22.5,12
"177",2011120100,"SEA",31,29,13.5,13
"178",2011120400,"WAS",14,13,17.5,13
"179",2011120401,"CHI",6,5,9.5,13
"180",2011120402,"BUF",23,18,8.5,13
"181",2011120403,"MIA",15,30,16.5,13
"182",2011120404,"CLE",2,9,15.5,13
"183",2011120405,"PIT",19,28,24.5,13
"184",2011120406,"NO",20,17,11.5,13
"185",2011120407,"TB",21,4,21.5,13
"186",2011120408,"HOU",8,26,4.5,13
"187",2011120409,"MIN",16,22,4.5,13
"188",2011120410,"NYG",1,27,4.5,13
"189",2011120411,"ARI",12,32,3.5,13
"190",2011120412,"SF",11,3,23.5,13
"191",2011120413,"NE",25,24,4.5,13
"192",2011120500,"JAX",10,7,26.5,13
"193",2011120800,"PIT",19,9,8.5,14
"194",2011121100,"WAS",25,13,8.5,14
"195",2011121101,"GB",1,30,27.5,14
"196",2011121102,"NYJ",14,6,24.5,14
"197",2011121103,"CIN",8,28,3.5,14
"198",2011121104,"BAL",2,24,11.5,14
"199",2011121105,"DET",17,22,1.5,14
"200",2011121106,"CAR",26,21,10.5,14
"201",2011121107,"MIA",29,15,18.5,14
"202",2011121108,"JAX",7,4,22.5,14
"203",2011121109,"TEN",20,23,7.5,14
"204",2011121110,"ARI",11,12,0.5,14
"205",2011121111,"DEN",16,5,0.5,14
"206",2011121112,"LAC",10,18,24.5,14
"207",2011121113,"DAL",27,32,5.5,14
"208",2011121200,"SEA",31,3,13.5,14
"209",2011121500,"ATL",26,7,24.5,15
"210",2011121700,"TB",32,4,19.5,15
"211",2011121800,"LA",28,3,9.5,15
"212",2011121801,"BUF",15,18,9.5,15
"213",2011121802,"IND",24,23,10.5,15
"214",2011121803,"NYG",13,27,15.5,15
"215",2011121804,"CHI",31,5,25.5,15
"216",2011121805,"MIN",20,22,24.5,15
"217",2011121806,"HOU",21,8,17.5,15
"218",2011121807,"KC",6,1,2.5,15
"219",2011121808,"OAK",17,30,4.5,15
"220",2011121809,"PHI",29,14,22.5,15
"221",2011121810,"ARI",12,9,0.5,15
"222",2011121811,"DEN",25,16,20.5,15
"223",2011121812,"LAC",10,2,17.5,15
"224",2011121900,"SF",11,19,14.5,15
"225",2011122200,"IND",24,8,0.5,16
"226",2011122400,"BUF",18,16,20.5,16
"227",2011122401,"NE",25,15,0.5,16
"228",2011122402,"BAL",2,9,4.5,16
"229",2011122403,"TEN",23,7,3.5,16
"230",2011122404,"KC",30,6,5.5,16
"231",2011122405,"NYJ",27,14,17.5,16
"232",2011122406,"WAS",22,13,9.5,16
"233",2011122407,"CAR",21,4,29.5,16
"234",2011122408,"CIN",28,12,4.5,16
"235",2011122409,"PIT",19,3,24.5,16
"236",2011122410,"DET",17,10,24.5,16
"237",2011122411,"DAL",29,32,15.5,16
"238",2011122412,"SEA",11,31,4.5,16
"239",2011122500,"GB",1,5,11.5,16
"240",2011122600,"NO",20,26,25.5,16
"241",2012010100,"MIA",14,15,0.5,17
"242",2012010101,"NE",25,18,24.5,17
"243",2012010102,"CIN",2,28,10.5,17
"244",2012010103,"CLE",19,9,6.5,17
"245",2012010104,"HOU",23,8,3.5,17
"246",2012010105,"JAX",7,24,3.5,17
"247",2012010106,"NYG",27,32,14.5,17
"248",2012010107,"PHI",29,13,21.5,17
"249",2012010108,"GB",1,17,1.5,17
"250",2012010109,"MIN",5,22,5.5,17
"251",2012010110,"ATL",26,4,19.5,17
"252",2012010111,"NO",20,21,25.5,17
"253",2012010112,"LA",11,3,9.5,17
"254",2012010113,"DEN",6,16,6.5,17
"255",2012010114,"OAK",10,30,14.5,17
"256",2012010115,"ARI",12,31,0.5,17
