"","game_id","home_team","winning_team","losing_team","diff_abs","week"
"70",2017100805,"NYG",25,28,7.5,5
"71",2017100806,"PHI",29,31,24.5,5
"72",2017100807,"PIT",21,18,22.5,5
"73",2017100808,"LA",26,10,8.5,5
"74",2017100809,"OAK",16,24,14.5,5
"75",2017100810,"DAL",12,13,6.5,5
"76",2017100811,"HOU",20,5,9.5,5
"77",2017100900,"CHI",14,8,5.5,5
"78",2017101200,"CAR",29,23,7.5,6
"79",2017101500,"ATL",32,27,5.5,6
"80",2017101501,"BAL",8,16,6.5,6
"81",2017101502,"HOU",5,7,14.5,6
"82",2017101503,"MIN",14,12,10.5,6
"83",2017101504,"NO",19,6,10.5,6
"84",2017101505,"NYJ",1,30,9.5,6
"85",2017101506,"WAS",11,3,0.5,6
"86",2017101507,"ARI",31,17,4.5,6
"87",2017101508,"JAX",10,21,11.5,6
"88",2017101509,"KC",18,20,10.5,6
"89",2017101510,"OAK",25,24,3.5,6
"90",2017101511,"DEN",28,15,14.5,6
"91",2017101600,"TEN",4,22,11.5,6
"92",2017101900,"OAK",20,24,1.5,7
"93",2017102200,"BUF",2,17,0.5,7
"94",2017102201,"CHI",8,23,9.5,7
"95",2017102202,"CLE",4,7,5.5,7
"96",2017102203,"GB",19,12,11.5,7
"97",2017102204,"IND",21,22,29.5,7
"98",2017102205,"LA",10,31,30.5,7
"99",2017102206,"MIA",32,30,0.5,7
"100",2017102207,"MIN",14,16,5.5,7
"101",2017102208,"PIT",18,9,12.5,7
"102",2017102209,"SF",13,11,32.5,7
"103",2017102210,"LAC",25,15,17.5,7
"104",2017102211,"NYG",26,28,19.5,7
"105",2017102212,"NE",1,27,13.5,7
"106",2017102300,"PHI",29,3,7.5,7
"107",2017102600,"BAL",16,32,36.5,8
"108",2017102900,"CLE",14,7,19.5,8
"109",2017102901,"BUF",2,24,16.5,8
"110",2017102902,"CIN",22,9,2.5,8
"111",2017102903,"NE",1,25,1.5,8
"112",2017102904,"NO",19,8,5.5,8
"113",2017102905,"NYJ",27,30,7.5,8
"114",2017102906,"PHI",29,11,18.5,8
"115",2017102907,"TB",23,17,16.5,8
"116",2017102908,"SEA",5,26,0.5,8
"117",2017102909,"WAS",13,3,15.5,8
"118",2017102910,"DET",18,6,7.5,8
"119",2017103000,"KC",20,15,6.5,8
"120",2017110200,"NYJ",30,2,10.5,9
"121",2017110500,"CAR",23,27,0.5,9
"122",2017110501,"HOU",22,5,9.5,9
"123",2017110502,"JAX",21,9,12.5,9
"124",2017110503,"NO",19,17,17.5,9
"125",2017110504,"NYG",10,28,36.5,9
"126",2017110505,"PHI",29,15,26.5,9
"127",2017110506,"TEN",4,16,0.5,9
"128",2017110507,"SF",31,11,12.5,9
"129",2017110508,"SEA",3,26,5.5,9
"130",2017110509,"DAL",13,20,8.5,9
"131",2017110510,"MIA",24,32,5.5,9
"132",2017110600,"GB",6,12,15.5,9
"133",2017110900,"ARI",26,31,8.5,10
"134",2017111200,"BUF",19,2,39.5,10
"135",2017111201,"CHI",12,8,9.5,10
"136",2017111202,"DET",6,7,10.5,10
"137",2017111203,"IND",18,22,5.5,10
"138",2017111204,"JAX",21,25,0.5,10
"139",2017111205,"TB",17,30,2.5,10
"140",2017111206,"TEN",4,9,1.5,10
"141",2017111207,"WAS",14,3,10.5,10
"142",2017111208,"LA",10,5,23.5,10
"143",2017111209,"ATL",27,13,17.5,10
"144",2017111210,"SF",11,28,7.5,10
"145",2017111211,"DEN",1,15,27.5,10
"146",2017111300,"CAR",23,32,21.5,10
"147",2017111600,"PIT",18,4,20.5,11
"148",2017111900,"CHI",6,8,4.5,11
"149",2017111901,"CLE",21,7,14.5,11
"150",2017111902,"GB",16,12,25.5,11
"151",2017111903,"HOU",5,31,7.5,11
"152",2017111904,"MIN",14,10,14.5,11
"153",2017111905,"NO",19,3,0.5,11
"154",2017111906,"NYG",28,20,0.5,11
"155",2017111907,"LAC",25,2,25.5,11
"156",2017111908,"DEN",9,15,5.5,11
"157",2017111909,"OAK",1,24,27.5,11
"158",2017111910,"DAL",29,13,28.5,11
"159",2017111911,"MIA",17,32,11.5,11
"160",2017112000,"SEA",27,26,4.5,11
"161",2017112300,"DET",14,6,9.5,12
"162",2017112301,"DAL",25,13,24.5,12
"163",2017112302,"WAS",3,28,8.5,12
"164",2017112600,"ATL",27,17,11.5,12
"165",2017112601,"CIN",9,7,11.5,12
"166",2017112602,"IND",4,22,6.5,12
"167",2017112603,"KC",2,20,8.5,12
"168",2017112604,"NE",1,32,16.5,12
"169",2017112605,"NYJ",23,30,8.5,12
"170",2017112606,"PHI",29,8,25.5,12
"171",2017112607,"LA",10,19,3.5,12
"172",2017112608,"SF",26,11,13.5,12
"173",2017112609,"ARI",31,21,1.5,12
"174",2017112610,"OAK",24,15,4.5,12
"175",2017112611,"PIT",18,12,0.5,12
"176",2017112700,"BAL",16,5,4.5,12
"177",2017113000,"DAL",13,3,20.5,13
"178",2017120300,"ATL",14,27,7.5,13
"179",2017120301,"BAL",16,6,20.5,13
"180",2017120302,"BUF",1,2,22.5,13
"181",2017120303,"CHI",11,8,4.5,13
"182",2017120304,"GB",12,17,2.5,13
"183",2017120305,"JAX",21,22,17.5,13
"184",2017120306,"MIA",32,15,18.5,13
"185",2017120307,"NO",19,23,7.5,13
"186",2017120308,"NYJ",30,20,4.5,13
"187",2017120309,"TEN",4,5,8.5,13
"188",2017120310,"LAC",25,7,6.5,13
"189",2017120311,"ARI",10,31,17.5,13
"190",2017120312,"OAK",24,28,4.5,13
"191",2017120313,"SEA",26,29,11.5,13
"192",2017120400,"CIN",18,9,5.5,13
"193",2017120700,"ATL",27,19,0.5,14
"194",2017121000,"BUF",2,22,3.5,14
"195",2017121001,"CAR",23,14,4.5,14
"196",2017121002,"CIN",8,9,28.5,14
"197",2017121003,"CLE",12,7,8.5,14
"198",2017121004,"HOU",11,5,12.5,14
"199",2017121005,"JAX",21,26,3.5,14
"200",2017121006,"KC",20,24,8.5,14
"201",2017121007,"TB",6,17,5.5,14
"202",2017121008,"ARI",31,4,2.5,14
"203",2017121009,"DEN",15,30,20.5,14
"204",2017121010,"LAC",25,3,15.5,14
"205",2017121011,"LA",29,10,11.5,14
"206",2017121012,"NYG",13,28,22.5,14
"207",2017121013,"PIT",16,18,1.5,14
"208",2017121100,"MIA",32,1,4.5,14
"209",2017121400,"IND",15,22,14.5,15
"210",2017121600,"DET",6,8,7.5,15
"211",2017121601,"KC",20,25,14.5,15
"212",2017121700,"BUF",2,32,5.5,15
"213",2017121701,"CAR",23,12,4.5,15
"214",2017121702,"CLE",16,7,18.5,15
"215",2017121703,"JAX",21,5,35.5,15
"216",2017121704,"MIN",14,9,23.5,15
"217",2017121705,"NO",19,30,9.5,15
"218",2017121706,"NYG",29,28,7.5,15
"219",2017121707,"WAS",3,31,2.5,15
"220",2017121708,"SEA",10,26,37.5,15
"221",2017121709,"PIT",1,18,5.5,15
"222",2017121710,"SF",4,11,0.5,15
"223",2017121711,"OAK",13,24,5.5,15
"224",2017121800,"TB",27,17,5.5,15
"225",2017122300,"BAL",16,22,4.5,16
"226",2017122301,"GB",14,12,18.5,16
"227",2017122400,"CAR",23,17,0.5,16
"228",2017122401,"CHI",8,7,14.5,16
"229",2017122402,"CIN",9,6,6.5,16
"230",2017122403,"KC",20,32,13.5,16
"231",2017122404,"NE",1,2,19.5,16
"232",2017122405,"NO",19,27,7.5,16
"233",2017122406,"NYJ",25,30,9.5,16
"234",2017122407,"TEN",10,4,7.5,16
"235",2017122408,"WAS",3,15,13.5,16
"236",2017122409,"SF",11,21,10.5,16
"237",2017122410,"ARI",31,28,19.5,16
"238",2017122411,"DAL",26,13,10.5,16
"239",2017122500,"HOU",18,5,30.5,16
"240",2017122501,"PHI",29,24,6.5,16
"241",2017123100,"ATL",27,23,9.5,17
"242",2017123101,"BAL",9,16,5.5,17
"243",2017123102,"DET",6,12,21.5,17
"244",2017123103,"IND",22,5,6.5,17
"245",2017123104,"MIA",2,32,8.5,17
"246",2017123105,"MIN",14,8,11.5,17
"247",2017123106,"NE",1,30,17.5,17
"248",2017123107,"NYG",28,3,5.5,17
"249",2017123108,"PHI",13,29,8.5,17
"250",2017123109,"PIT",18,7,1.5,17
"251",2017123110,"TB",17,19,3.5,17
"252",2017123111,"TEN",4,21,3.5,17
"253",2017123112,"DEN",20,15,5.5,17
"254",2017123113,"LAC",25,24,17.5,17
"255",2017123114,"LA",11,10,23.5,17
"256",2017123115,"SEA",31,26,4.5,17
