"","game_id","home_team","winning_team","losing_team","diff_abs","week"
"135",2012111102,"MIA",7,17,35.5,10
"136",2012111103,"NE",23,20,3.5,10
"137",2012111104,"BAL",15,16,32.5,10
"138",2012111105,"CIN",19,1,15.5,10
"139",2012111106,"NO",5,30,1.5,10
"140",2012111107,"MIN",8,6,7.5,10
"141",2012111108,"SEA",26,9,19.5,10
"142",2012111109,"PHI",31,21,14.5,10
"143",2012111110,"SF",25,29,2.5,10
"144",2012111111,"CHI",10,2,9.5,10
"145",2012111200,"PIT",27,3,0.5,10
"146",2012111500,"BUF",20,17,1.5,11
"147",2012111800,"WAS",32,21,22.5,11
"148",2012111801,"DET",12,6,5.5,11
"149",2012111802,"ATL",30,11,0.5,11
"150",2012111803,"CAR",13,22,9.5,11
"151",2012111804,"DAL",31,4,0.5,11
"152",2012111805,"LA",9,25,16.5,11
"153",2012111806,"NE",23,24,29.5,11
"154",2012111807,"HOU",10,18,3.5,11
"155",2012111808,"KC",19,3,24.5,11
"156",2012111809,"OAK",5,16,22.5,11
"157",2012111810,"DEN",14,28,5.5,11
"158",2012111811,"PIT",15,27,4.5,11
"159",2012111900,"SF",29,2,22.5,11
"160",2012112200,"DET",10,6,11.5,12
"161",2012112201,"DAL",32,31,9.5,12
"162",2012112202,"NYJ",23,9,30.5,12
"163",2012112500,"CIN",19,16,21.5,12
"164",2012112501,"CLE",4,27,4.5,12
"165",2012112502,"IND",24,20,3.5,12
"166",2012112503,"JAX",18,7,2.5,12
"167",2012112504,"KC",14,3,10.5,12
"168",2012112505,"CHI",2,8,15.5,12
"169",2012112506,"TB",30,13,3.5,12
"170",2012112507,"MIA",17,26,0.5,12
"171",2012112508,"LAC",15,28,5.5,12
"172",2012112509,"NO",29,5,10.5,12
"173",2012112510,"ARI",25,11,14.5,12
"174",2012112511,"NYG",1,12,25.5,12
"175",2012112600,"PHI",22,21,10.5,12
"176",2012112900,"ATL",30,5,7.5,13
"177",2012120200,"CHI",26,2,8.5,13
"178",2012120201,"GB",12,8,6.5,13
"179",2012120202,"LA",29,25,1.5,13
"180",2012120203,"NYJ",11,9,1.5,13
"181",2012120204,"KC",3,22,3.5,13
"182",2012120205,"DET",24,6,4.5,13
"183",2012120206,"BUF",20,18,13.5,13
"184",2012120207,"MIA",23,17,9.5,13
"185",2012120208,"TEN",10,7,16.5,13
"186",2012120209,"DEN",14,13,4.5,13
"187",2012120210,"BAL",27,15,5.5,13
"188",2012120211,"OAK",4,16,5.5,13
"189",2012120212,"LAC",19,28,10.5,13
"190",2012120213,"DAL",31,21,1.5,13
"191",2012120300,"WAS",1,32,1.5,13
"192",2012120600,"OAK",14,16,15.5,14
"193",2012120900,"WAS",32,15,0.5,14
"194",2012120901,"CLE",4,3,19.5,14
"195",2012120902,"PIT",28,27,11.5,14
"196",2012120903,"IND",24,7,1.5,14
"197",2012120904,"JAX",9,18,9.5,14
"198",2012120905,"MIN",8,2,3.5,14
"199",2012120906,"CAR",22,30,7.5,14
"200",2012120907,"TB",21,13,4.5,14
"201",2012120908,"BUF",25,20,5.5,14
"202",2012120909,"CIN",31,19,3.5,14
"203",2012120910,"SF",29,17,11.5,14
"204",2012120911,"NYG",1,5,23.5,14
"205",2012120912,"SEA",26,11,53.5,14
"206",2012120913,"GB",12,6,3.5,14
"207",2012121000,"NE",23,10,25.5,14
"208",2012121300,"PHI",19,21,22.5,15
"209",2012121600,"CHI",12,2,10.5,15
"210",2012121601,"ATL",30,1,31.5,15
"211",2012121602,"NO",5,13,38.5,15
"212",2012121603,"LA",8,25,15.5,15
"213",2012121604,"CLE",32,4,19.5,15
"214",2012121605,"MIA",17,18,18.5,15
"215",2012121606,"BAL",14,15,18.5,15
"216",2012121607,"HOU",10,24,8.5,15
"217",2012121608,"ARI",11,6,23.5,15
"218",2012121609,"LAC",22,28,26.5,15
"219",2012121610,"BUF",26,20,34.5,15
"220",2012121611,"DAL",31,27,0.5,15
"221",2012121612,"OAK",16,3,12.5,15
"222",2012121613,"NE",29,23,9.5,15
"223",2012121700,"TEN",7,9,1.5,15
"224",2012122200,"DET",30,6,15.5,16
"225",2012122300,"GB",12,7,45.5,16
"226",2012122301,"CAR",22,16,8.5,16
"227",2012122302,"MIA",17,20,11.5,16
"228",2012122303,"PIT",19,27,4.5,16
"229",2012122304,"JAX",23,18,9.5,16
"230",2012122305,"KC",24,3,8.5,16
"231",2012122306,"DAL",5,31,5.5,16
"232",2012122307,"PHI",32,21,9.5,16
"233",2012122308,"TB",25,13,16.5,16
"234",2012122309,"BAL",15,1,16.5,16
"235",2012122310,"HOU",8,10,19.5,16
"236",2012122311,"DEN",14,4,19.5,16
"237",2012122312,"ARI",2,11,16.5,16
"238",2012122313,"SEA",26,29,25.5,16
"239",2012122314,"NYJ",28,9,11.5,16
"240",2012123000,"BUF",20,9,15.5,17
"241",2012123001,"NE",23,17,25.5,17
"242",2012123002,"CIN",19,15,2.5,17
"243",2012123003,"PIT",27,4,11.5,17
"244",2012123004,"IND",24,10,9.5,17
"245",2012123005,"TEN",7,18,11.5,17
"246",2012123006,"NYG",1,21,32.5,17
"247",2012123007,"WAS",32,31,7.5,17
"248",2012123008,"DET",2,6,4.5,17
"249",2012123009,"MIN",8,12,0.5,17
"250",2012123010,"ATL",13,30,7.5,17
"251",2012123011,"NO",22,5,9.5,17
"252",2012123012,"DEN",14,3,32.5,17
"253",2012123013,"LAC",28,16,0.5,17
"254",2012123014,"SF",29,11,11.5,17
"255",2012123015,"SEA",26,25,4.5,17
