"","game_id","home_team","winning_team","losing_team","diff_abs","week"
"100",2010102409,"SEA",13,31,9.5,7
"101",2010102410,"LAC",9,27,5.5,7
"102",2010102411,"DEN",25,26,46.5,7
"103",2010102412,"GB",17,23,0.5,7
"104",2010102500,"DAL",5,22,9.5,7
"105",2010103100,"SF",29,26,5.5,8
"106",2010103101,"DAL",7,22,20.5,8
"107",2010103102,"CIN",32,18,10.5,8
"108",2010103103,"KC",16,8,0.5,8
"109",2010103104,"DET",21,14,9.5,8
"110",2010103105,"LA",12,19,7.5,8
"111",2010103106,"NYJ",17,15,11.5,8
"112",2010103107,"LAC",27,6,5.5,8
"113",2010103108,"NE",9,23,7.5,8
"114",2010103109,"ARI",2,31,4.5,8
"115",2010103110,"OAK",25,13,27.5,8
"116",2010103111,"NO",1,3,7.5,8
"117",2010110100,"IND",28,10,9.5,8
"118",2010110700,"DET",15,21,5.5,9
"119",2010110701,"BAL",30,32,13.5,9
"120",2010110702,"CLE",24,9,17.5,9
"121",2010110703,"HOU",27,10,8.5,9
"122",2010110704,"BUF",4,8,5.5,9
"123",2010110705,"MIN",23,31,1.5,9
"124",2010110706,"ATL",20,2,3.5,9
"125",2010110707,"CAR",1,19,32.5,9
"126",2010110708,"SEA",5,13,36.5,9
"127",2010110709,"PHI",28,11,0.5,9
"128",2010110710,"OAK",25,16,0.5,9
"129",2010110711,"GB",17,22,33.5,9
"130",2010110800,"CIN",3,18,8.5,9
"131",2010111100,"ATL",20,30,2.5,10
"132",2010111400,"MIA",32,6,9.5,10
"133",2010111401,"CLE",15,24,8.5,10
"134",2010111402,"IND",28,18,2.5,10
"135",2010111403,"JAX",7,10,4.5,10
"136",2010111404,"CHI",4,23,11.5,10
"137",2010111405,"TB",2,19,12.5,10
"138",2010111406,"BUF",21,8,0.5,10
"139",2010111407,"DEN",26,16,16.5,10
"140",2010111408,"NYG",22,5,14.5,10
"141",2010111409,"ARI",13,31,20.5,10
"142",2010111410,"SF",29,12,0.5,10
"143",2010111411,"PIT",9,3,15.5,10
"144",2010111500,"WAS",11,14,32.5,10
"145",2010111800,"MIA",4,32,18.5,11
"146",2010112100,"CAR",30,19,24.5,11
"147",2010112101,"NYJ",15,10,0.5,11
"148",2010112102,"CIN",8,18,20.5,11
"149",2010112103,"PIT",3,25,29.5,11
"150",2010112104,"JAX",7,24,2.5,11
"151",2010112105,"DAL",22,21,12.5,11
"152",2010112106,"MIN",17,23,30.5,11
"153",2010112107,"NO",1,13,12.5,11
"154",2010112108,"TEN",14,6,6.5,11
"155",2010112109,"KC",16,31,15.5,11
"156",2010112110,"LA",20,12,19.5,11
"157",2010112111,"SF",2,29,23.5,11
"158",2010112112,"NE",9,28,0.5,11
"159",2010112113,"PHI",11,5,7.5,11
"160",2010112200,"LAC",27,26,18.5,11
"161",2010112500,"DET",9,21,23.5,12
"162",2010112501,"DAL",1,22,5.5,12
"163",2010112502,"NYJ",15,18,13.5,12
"164",2010112800,"NYG",5,7,1.5,12
"165",2010112801,"BUF",3,8,5.5,12
"166",2010112802,"HOU",10,6,17.5,12
"167",2010112803,"WAS",23,14,6.5,12
"168",2010112804,"CHI",4,11,2.5,12
"169",2010112805,"ATL",20,17,0.5,12
"170",2010112806,"BAL",30,2,4.5,12
"171",2010112807,"CLE",19,24,0.5,12
"172",2010112808,"SEA",16,13,21.5,12
"173",2010112809,"OAK",32,25,18.5,12
"174",2010112810,"DEN",12,26,5.5,12
"175",2010112811,"IND",27,28,22.5,12
"176",2010112900,"ARI",29,31,23.5,12
"177",2010120200,"PHI",11,10,7.5,13
"178",2010120500,"MIN",23,8,22.5,13
"179",2010120501,"MIA",24,32,5.5,13
"180",2010120502,"TEN",7,6,13.5,13
"181",2010120503,"KC",16,26,1.5,13
"182",2010120504,"NYG",5,14,21.5,13
"183",2010120505,"DET",4,21,6.5,13
"184",2010120506,"GB",17,29,15.5,13
"185",2010120507,"TB",20,2,6.5,13
"186",2010120508,"CIN",1,18,6.5,13
"187",2010120509,"LAC",25,27,17.5,13
"188",2010120510,"IND",22,28,4.5,13
"189",2010120511,"ARI",12,31,15.5,13
"190",2010120512,"SEA",13,19,13.5,13
"191",2010120513,"BAL",3,30,5.5,13
"192",2010120600,"NE",9,15,39.5,13
"193",2010120900,"TEN",28,6,4.5,14
"194",2010121200,"CHI",9,4,30.5,14
"195",2010121201,"BUF",8,24,4.5,14
"196",2010121202,"PIT",3,18,11.5,14
"197",2010121203,"JAX",7,25,4.5,14
"198",2010121204,"WAS",2,14,3.5,14
"199",2010121205,"DET",21,17,1.5,14
"200",2010121207,"CAR",20,19,23.5,14
"201",2010121208,"NO",1,12,14.5,14
"202",2010121209,"SF",29,13,15.5,14
"203",2010121210,"NYJ",32,15,6.5,14
"204",2010121211,"ARI",31,26,26.5,14
"205",2010121212,"LAC",27,16,28.5,14
"206",2010121213,"DAL",11,22,5.5,14
"207",2010121300,"HOU",30,10,8.5,14
"208",2010121301,"MIN",5,23,20.5,14
"209",2010121600,"LAC",27,29,24.5,15
"210",2010121900,"LA",16,12,16.5,15
"211",2010121901,"MIA",8,32,5.5,15
"212",2010121902,"CIN",24,18,0.5,15
"213",2010121903,"IND",28,7,8.5,15
"214",2010121904,"TEN",6,10,11.5,15
"215",2010121905,"DAL",22,14,0.5,15
"216",2010121906,"NYG",11,5,8.5,15
"217",2010121907,"CAR",19,31,4.5,15
"218",2010121908,"TB",21,2,5.5,15
"219",2010121909,"BAL",30,1,3.5,15
"220",2010121910,"SEA",20,13,17.5,15
"221",2010121911,"PIT",15,3,7.5,15
"222",2010121912,"OAK",25,26,13.5,15
"223",2010121913,"NE",9,17,0.5,15
"224",2010122000,"MIN",4,23,26.5,15
"225",2010122300,"PIT",3,19,21.5,16
"226",2010122500,"ARI",22,31,3.5,16
"227",2010122600,"CHI",4,15,2.5,16
"228",2010122601,"BUF",9,8,33.5,16
"229",2010122602,"CLE",30,24,12.5,16
"230",2010122603,"KC",16,6,16.5,16
"231",2010122605,"TB",2,13,20.5,16
"232",2010122606,"LA",12,29,6.5,16
"233",2010122607,"MIA",21,32,8.5,16
"234",2010122608,"JAX",14,7,5.5,16
"235",2010122609,"DEN",10,26,1.5,16
"236",2010122610,"OAK",28,25,7.5,16
"237",2010122611,"GB",17,5,25.5,16
"238",2010122612,"CIN",18,27,11.5,16
"239",2010122700,"ATL",1,20,6.5,16
"240",2010122800,"PHI",23,11,11.5,16
"241",2011010200,"NE",9,32,27.5,17
"242",2011010201,"NYJ",15,8,28.5,17
"243",2011010202,"BAL",30,18,3.5,17
"244",2011010203,"CLE",3,24,34.5,17
"245",2011010204,"HOU",10,7,14.5,17
"246",2011010205,"IND",28,6,0.5,17
"247",2011010206,"KC",25,16,22.5,17
"248",2011010207,"PHI",22,11,2.5,17
"249",2011010208,"WAS",5,14,5.5,17
"250",2011010209,"DET",21,23,5.5,17
"251",2011010210,"GB",17,4,4.5,17
"252",2011010211,"ATL",20,19,17.5,17
"253",2011010212,"NO",2,1,12.5,17
"254",2011010213,"DEN",27,26,7.5,17
"255",2011010214,"SF",29,31,27.5,17
"256",2011010215,"SEA",13,12,7.5,17
